game_id,tournament_name,division_name,level_name,date,location_name,location,home_team,away_team,home_score,away_score,status
#5386,E.H.L.,Moins de 18 ans,B,2025-10-29 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,DEVILS M.R.O.,3,1,Completed
#5101,E.H.L.,Moins de 18 ans,A,2025-12-01 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,RAPIDES LACHINE,1,4,Completed
#5429,E.H.L.,Moins de 18 ans,B,2025-10-29 21:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PUMAS LASALLE,KNIGHTS M.W.H.,2,5,Completed
#4026,E.H.L.,Moins de 15 ans,A,2025-10-30 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,CANUCKS COTE-ST-LUC,2,2,Completed
#5108,E.H.L.,Moins de 18 ans,A,2025-10-30 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,LIONS LASALLE,3,3,Completed
#5419,E.H.L.,Moins de 18 ans,B,2025-11-03 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,KNIGHTS M.W.H.,1,7,Completed
#3086,E.H.L.,Moins de 13 ans,A,2025-11-04 19:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,DEVILS M.R.O.,3,0,Completed
#3093,E.H.L.,Moins de 13 ans,A,2025-11-04 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,LIONS LASALLE,0,3,Completed
#3602,E.H.L.,Moins de 13 ans,C,2025-11-04 19:30,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,CASTORS LACHINE,7,4,Completed
#4041,E.H.L.,Moins de 15 ans,A,2025-11-04 20:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,SPARTANS ST-LAURENT,2,2,Completed
#5312,E.H.L.,Moins de 18 ans,B,2025-11-04 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,BULLDOGS VERDUN,6,0,Completed
#4069,E.H.L.,Moins de 15 ans,A,2025-11-05 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,LEAFS VERDUN,1,2,Completed
#5021,E.H.L.,Moins de 18 ans,A,2025-11-05 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,LIONS LASALLE,1,1,Completed
#5110,E.H.L.,Moins de 18 ans,A,2025-10-27 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,CANUCKS COTE-ST-LUC,2,4,Completed
#3633,E.H.L.,Moins de 13 ans,C,2025-11-06 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,CANUCKS COTE-ST-LUC,2,7,Completed
#5374,E.H.L.,Moins de 18 ans,B,2025-11-07 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,WINGS WESTMOUNT,4,0,Completed
#5406,E.H.L.,Moins de 18 ans,B,2025-11-07 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,GLADIATORS ST-LAURENT,1,1,Completed
#3637,E.H.L.,Moins de 13 ans,C,2025-11-11 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,CANUCKS COTE-ST-LUC,1,4,Completed
#3376,E.H.L.,Moins de 13 ans,B,2025-11-11 19:30,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",RED CANUCKS COTE-ST-LUC,BULLDOGS VERDUN,2,7,Completed
#3373,E.H.L.,Moins de 13 ans,B,2025-11-11 20:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,WHITE CANUCKS COTE-ST-LUC,5,1,Completed
#5007,E.H.L.,Moins de 18 ans,A,2025-11-11 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,DEVILS M.R.O.,3,3,Completed
#4020,E.H.L.,Moins de 15 ans,A,2025-11-12 20:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,MOHAWKS KAHNAWAKE,7,2,Completed
#5376,E.H.L.,Moins de 18 ans,B,2025-11-12 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,WINGS WESTMOUNT,4,5,Completed
#5412,E.H.L.,Moins de 18 ans,B,2025-11-12 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,BULLDOGS VERDUN,2,2,Completed
#5040,E.H.L.,Moins de 18 ans,A,2025-11-12 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,KNIGHTS M.W.H.,6,0,Completed
#5076,E.H.L.,Moins de 18 ans,A,2025-12-20 18:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",JAGUARS LASALLE,DEVILS M.R.O.,5,0,Completed
#4058,E.H.L.,Moins de 15 ans,A,2025-11-13 19:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,CANUCKS COTE-ST-LUC,6,1,Completed
#4073,E.H.L.,Moins de 15 ans,A,2025-11-13 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,RAPIDES LACHINE,2,1,Completed
#5073,E.H.L.,Moins de 18 ans,A,2025-11-13 21:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,SPARTANS ST-LAURENT,2,1,Completed
#5337,E.H.L.,Moins de 18 ans,B,2025-11-14 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,MOHAWKS KAHNAWAKE,2,1,Completed
#5373,E.H.L.,Moins de 18 ans,B,2026-02-01 19:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,PUMAS LASALLE,2,2,Completed
#3335,E.H.L.,Moins de 13 ans,B,2025-11-15 15:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,KNIGHTS M.W.H.,2,1,Completed
#3620,E.H.L.,Moins de 13 ans,C,2025-11-15 17:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,DIABLES M.R.O.,1,2,Completed
#5420,E.H.L.,Moins de 18 ans,B,2025-11-15 15:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,DIABLES M.R.O.,2,1,Completed
#5036,E.H.L.,Moins de 18 ans,A,2025-11-15 16:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,RAPIDES LACHINE,7,3,Completed
#4011,E.H.L.,Moins de 15 ans,A,2025-11-29 17:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,SPARTANS ST-LAURENT,2,2,Completed
#5013,E.H.L.,Moins de 18 ans,A,2025-11-15 20:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",JAGUARS LASALLE,WINGS WESTMOUNT,2,2,Completed
#3396,E.H.L.,Moins de 13 ans,B,2025-11-15 17:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,WARRIORS ST-LAURENT,1,0,Completed
#3636,E.H.L.,Moins de 13 ans,C,2025-11-15 17:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",TITANS ST-LAURENT,DEVILS M.R.O.,4,4,Completed
#3045,E.H.L.,Moins de 13 ans,A,2025-11-15 18:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,SPARTANS ST-LAURENT,2,3,Completed
#4334,E.H.L.,Moins de 15 ans,B,2025-11-15 18:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,RAPIDES LACHINE,2,1,Completed
#3064,E.H.L.,Moins de 13 ans,A,2025-11-15 17:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,LEAFS VERDUN,2,4,Completed
#4353,E.H.L.,Moins de 15 ans,B,2025-11-15 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,BULLDOGS VERDUN,4,0,Completed
#3346,E.H.L.,Moins de 13 ans,B,2025-11-16 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,DIABLES M.R.O.,2,1,Completed
#3005,E.H.L.,Moins de 13 ans,A,2025-11-16 11:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,CANUCKS  COTE-ST-LUC,0,1,Completed
#3350,E.H.L.,Moins de 13 ans,B,2025-11-16 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WHITE CANUCKS COTE-ST-LUC,2,0,Completed
#3042,E.H.L.,Moins de 13 ans,A,2025-11-08 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,KNIGHTS M.W.H.,3,0,Completed
#4317,E.H.L.,Moins de 15 ans,B,2025-11-16 13:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,WARRIORS ST-LAURENT,0,8,Completed
#3402,E.H.L.,Moins de 13 ans,B,2025-11-16 14:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,TRAPPEURS LACHINE,1,1,Completed
#3080,E.H.L.,Moins de 13 ans,A,2025-11-16 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,RAPIDES LACHINE,4,2,Completed
#5329,E.H.L.,Moins de 18 ans,B,2025-11-16 17:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,TRAPPEURS LACHINE,3,0,Completed
#3611,E.H.L.,Moins de 13 ans,C,2026-01-08 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,CASTORS LACHINE,1,2,Completed
#3387,E.H.L.,Moins de 13 ans,B,2025-11-23 16:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,WINGS WESTMOUNT,6,3,Completed
#3631,E.H.L.,Moins de 13 ans,C,2025-11-16 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,TITANS ST-LAURENT,1,5,Completed
#5311,E.H.L.,Moins de 18 ans,B,2025-11-16 19:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,CANUCKS COTE-ST-LUC,5,1,Completed
#5019,E.H.L.,Moins de 18 ans,A,2025-11-17 20:30,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,MOHAWKS KAHNAWAKE,1,4,Completed
#3019,E.H.L.,Moins de 13 ans,A,2025-11-18 19:30,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS  COTE-ST-LUC,LIONS LASALLE,3,3,Completed
#4044,E.H.L.,Moins de 15 ans,A,2025-11-19 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,DEVILS M.R.O.,3,2,Completed
#4336,E.H.L.,Moins de 15 ans,B,2025-11-19 20:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,RAPIDES LACHINE,3,1,Completed
#5018,E.H.L.,Moins de 18 ans,A,2025-11-19 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,WINGS WESTMOUNT,1,4,Completed
#5023,E.H.L.,Moins de 18 ans,A,2025-11-19 21:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,CANUCKS COTE-ST-LUC,3,0,Completed
#5384,E.H.L.,Moins de 18 ans,B,2025-11-20 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,PUMAS LASALLE,7,1,Completed
#5084,E.H.L.,Moins de 18 ans,A,2025-11-20 21:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,KNIGHTS M.W.H.,6,1,Completed
#3330,E.H.L.,Moins de 13 ans,B,2025-11-21 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,DIABLES M.R.O.,1,5,Completed
#5095,E.H.L.,Moins de 18 ans,A,2026-02-01 18:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,JAGUARS LASALLE,2,1,Completed
#3301,E.H.L.,Moins de 13 ans,B,2026-02-14 15:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,BULLDOGS VERDUN,0,7,Completed
#4087,E.H.L.,Moins de 15 ans,A,2025-11-22 15:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,RAPIDES LACHINE,0,3,Completed
#3060,E.H.L.,Moins de 13 ans,A,2025-11-22 16:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,LEAFS VERDUN,0,4,Completed
#5391,E.H.L.,Moins de 18 ans,B,2025-11-22 16:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,KNIGHTS M.W.H.,4,3,Completed
#5012,E.H.L.,Moins de 18 ans,A,2025-11-02 17:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,RAPIDES LACHINE,3,0,Completed
#3608,E.H.L.,Moins de 13 ans,C,2025-11-08 16:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",CASTORS LACHINE,TITANS ST-LAURENT,0,7,Completed
#3097,E.H.L.,Moins de 13 ans,A,2025-11-22 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,KNIGHTS M.W.H.,0,1,Completed
#5370,E.H.L.,Moins de 18 ans,B,2025-11-22 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,WINGS WESTMOUNT,6,0,Completed
#5321,E.H.L.,Moins de 18 ans,B,2025-11-22 20:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,WARRIORS ST-LAURENT,1,2,Completed
#3656,E.H.L.,Moins de 13 ans,C,2025-11-23 10:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DEVILS M.R.O.,DIABLES M.R.O.,0,3,Completed
#4061,E.H.L.,Moins de 15 ans,A,2025-12-06 13:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,SPARTANS ST-LAURENT,2,4,Completed
#3623,E.H.L.,Moins de 13 ans,C,2026-02-28 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LYNX LASALLE,CASTORS LACHINE,,,Initialized
#3404,E.H.L.,Moins de 13 ans,B,2025-11-23 15:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,WHITE CANUCKS COTE-ST-LUC,3,1,Completed
#3003,E.H.L.,Moins de 13 ans,A,2026-01-16 19:00,OUTREMONT,"OUTREMONT, 999 Av. McEachran",DIABLES M.R.O.,RAPIDES LACHINE,1,2,Completed
#3386,E.H.L.,Moins de 13 ans,B,2025-11-23 18:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,BULLDOGS VERDUN,3,0,Completed
#5382,E.H.L.,Moins de 18 ans,B,2025-11-23 17:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,PANTHERES LASALLE,2,3,Completed
#3058,E.H.L.,Moins de 13 ans,A,2026-02-06 19:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",SPARTANS ST-LAURENT,DEVILS M.R.O.,6,2,Completed
#4352,E.H.L.,Moins de 15 ans,B,2026-01-10 19:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,CANUCKS COTE-ST-LUC,5,0,Completed
#5031,E.H.L.,Moins de 18 ans,A,2025-11-23 18:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,MOHAWKS KAHNAWAKE,2,3,Completed
#4089,E.H.L.,Moins de 15 ans,A,2025-11-18 20:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,CANUCKS COTE-ST-LUC,3,2,Completed
#4379,E.H.L.,Moins de 15 ans,B,2025-11-23 19:00,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,PANTHERES LASALLE,1,4,Completed
#5332,E.H.L.,Moins de 18 ans,B,2025-11-23 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,CANUCKS COTE-ST-LUC,1,2,Completed
#3368,E.H.L.,Moins de 13 ans,B,2025-11-23 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",RED CANUCKS COTE-ST-LUC,DEVILS M.R.O.,0,3,Completed
#5034,E.H.L.,Moins de 18 ans,A,2025-11-24 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,SPARTANS ST-LAURENT,3,2,Completed
#3052,E.H.L.,Moins de 13 ans,A,2025-11-25 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,SPARTANS ST-LAURENT,2,7,Completed
#3415,E.H.L.,Moins de 13 ans,B,2026-01-17 19:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",WHITE CANUCKS COTE-ST-LUC,RAPIDES LACHINE,2,2,Completed
#4052,E.H.L.,Moins de 15 ans,A,2025-11-25 20:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,WINGS WESTMOUNT,2,0,Completed
#5044,E.H.L.,Moins de 18 ans,A,2025-11-25 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,LIONS LASALLE,1,0,Completed
#4372,E.H.L.,Moins de 15 ans,B,2026-01-19 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,WARRIORS ST-LAURENT,0,7,Completed
#5396,E.H.L.,Moins de 18 ans,B,2025-11-26 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",WARRIORS ST-LAURENT,DIABLES M.R.O.,4,0,Completed
#5107,E.H.L.,Moins de 18 ans,A,2026-02-01 20:30,LEGION MEMORIAL RINK,"LEGION MEMORIAL RINK, 220 Av. Bedbrook",KNIGHTS M.W.H.,MOHAWKS KAHNAWAKE,3,3,Completed
#5372,E.H.L.,Moins de 18 ans,B,2025-11-26 21:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PUMAS LASALLE,TRAPPEURS LACHINE,2,2,Completed
#3664,E.H.L.,Moins de 13 ans,C,2025-12-09 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,CANUCKS COTE-ST-LUC,6,3,Completed
#5353,E.H.L.,Moins de 18 ans,B,2025-11-27 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,MOHAWKS KAHNAWAKE,6,2,Completed
#4340,E.H.L.,Moins de 15 ans,B,2025-11-28 20:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,PANTHERES LASALLE,1,1,Completed
#5413,E.H.L.,Moins de 18 ans,B,2025-11-28 21:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,PANTHERES LASALLE,1,2,Completed
#4080,E.H.L.,Moins de 15 ans,A,2026-03-01 13:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,DEVILS M.R.O.,,,Initialized
#3059,E.H.L.,Moins de 13 ans,A,2025-11-29 16:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,RAPIDES LACHINE,5,2,Completed
#3075,E.H.L.,Moins de 13 ans,A,2026-01-18 15:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",LIONS LASALLE,DIABLES M.R.O.,8,1,Completed
#5405,E.H.L.,Moins de 18 ans,B,2025-11-29 16:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,WINGS WESTMOUNT,2,4,Completed
#5006,E.H.L.,Moins de 18 ans,A,2026-02-22 17:30,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",JAGUARS LASALLE,SPARTANS ST-LAURENT,,,Initialized
#3358,E.H.L.,Moins de 13 ans,B,2025-11-29 18:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,KNIGHTS M.W.H.,10,0,Completed
#5401,E.H.L.,Moins de 18 ans,B,2025-11-29 19:00,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",TRAPPEURS LACHINE,WARRIORS ST-LAURENT,0,3,Completed
#5410,E.H.L.,Moins de 18 ans,B,2025-11-29 20:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DIABLES M.R.O.,GLADIATORS ST-LAURENT,0,2,Completed
#3667,E.H.L.,Moins de 13 ans,C,2025-12-19 20:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",COYOTES VERDUN,CASTORS LACHINE,1,0,Completed
#3320,E.H.L.,Moins de 13 ans,B,2026-01-10 16:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,DIABLES M.R.O.,0,3,Completed
#3077,E.H.L.,Moins de 13 ans,A,2025-11-29 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",LEAFS VERDUN,KNIGHTS M.W.H.,3,2,Completed
#4345,E.H.L.,Moins de 15 ans,B,2025-11-30 12:00,DENIS-SAVARD,"DENIS-SAVARD, 4110 Boul. LaSalle",BULLDOGS VERDUN,PANTHERES LASALLE,1,6,Completed
#5072,E.H.L.,Moins de 18 ans,A,2025-11-30 14:00,COMPLEXE SPORTIF DE KAHNAWAKE,"COMPLEXE SPORTIF DE KAHNAWAKE, QC-138",MOHAWKS KAHNAWAKE,CANUCKS COTE-ST-LUC,3,3,Completed
#3416,E.H.L.,Moins de 13 ans,B,2025-11-30 16:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,RED CANUCKS COTE-ST-LUC,7,0,Completed
#3363,E.H.L.,Moins de 13 ans,B,2025-11-30 17:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,WINGS WESTMOUNT,5,0,Completed
#3612,E.H.L.,Moins de 13 ans,C,2025-11-30 18:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,DEVILS M.R.O.,6,0,Completed
#4035,E.H.L.,Moins de 15 ans,A,2025-11-30 18:00,CEGEP DE SAINT-LAURENT,"CEGEP DE SAINT-LAURENT, 625 Av. Sainte-Croix",SPARTANS ST-LAURENT,WINGS WESTMOUNT,3,1,Completed
#4363,E.H.L.,Moins de 15 ans,B,2026-01-06 19:00,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,WARRIORS ST-LAURENT,1,3,Completed
#5038,E.H.L.,Moins de 18 ans,A,2025-11-30 17:00,MOLSON,"MOLSON, 4675 Rue Sainte-Catherine",WINGS WESTMOUNT,LIONS LASALLE,2,1,Completed
#5430,E.H.L.,Moins de 18 ans,B,2025-11-30 18:30,PETE MORIN,"PETE MORIN, 1925 Rue Saint-Antoine",RAPIDES LACHINE,DEVILS M.R.O.,2,3,Completed
#5081,E.H.L.,Moins de 18 ans,A,2025-11-08 20:30,VILLE MONT-ROYAL,"VILLE MONT-ROYAL, 1050 Chemin de Dunkirk",DEVILS M.R.O.,KNIGHTS M.W.H.,2,4,Completed
#3653,E.H.L.,Moins de 13 ans,C,2025-12-02 19:30,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,LYNX LASALLE,7,1,Completed
#4337,E.H.L.,Moins de 15 ans,B,2025-12-03 20:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,DEVILS M.R.O.,0,5,Completed
#5326,E.H.L.,Moins de 18 ans,B,2025-12-03 20:30,RAYMOND BOURQUE 1,"RAYMOND BOURQUE 1, 2345 Boul. Thimens",GLADIATORS ST-LAURENT,TRAPPEURS LACHINE,2,0,Completed
#5059,E.H.L.,Moins de 18 ans,A,2026-01-12 21:00,SAMUEL MOSKOVITCH,"SAMUEL MOSKOVITCH, 6985 Chemin Mackle",CANUCKS COTE-ST-LUC,JAGUARS LASALLE,3,2,Completed
#5393,E.H.L.,Moins de 18 ans,B,2025-12-03 21:00,JACQUES-LEMAIRE,"JACQUES-LEMAIRE, 8681 Boul. Champlain",PANTHERES LASALLE,BULLDOGS VERDUN,4,1,Completed
